Buff ID;Item Name;Max Buy Price (RMB);Min Sell Price (RMB);Quick Price (RMB);Reference Price (RMB);Steam Market Price (USD);Steam Market URL
34003;AUG | Chameleon (Minimal Wear);20.6;22.19;22.09;22.19;3.71;https://steamcommunity.com/market/listings/730/AUG%20%7C%20Chameleon%20%28Minimal%20Wear%29
759314;StatTrak™ Sawed-Off | Devourer (Minimal Wear);76;83;82.9;83;13.03;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Sawed-Off%20%7C%20Devourer%20%28Minimal%20Wear%29
871123;FAMAS | Faulty Wiring (Factory New);1.6;1.58;1.59;1.6;0.25;https://steamcommunity.com/market/listings/730/FAMAS%20%7C%20Faulty%20Wiring%20%28Factory%20New%29
35681;MP9 | Rose Iron (Minimal Wear);31.5;33.28;33.18;33.28;6;https://steamcommunity.com/market/listings/730/MP9%20%7C%20Rose%20Iron%20%28Minimal%20Wear%29
39086;StatTrak™ Music Kit | Blitz Kids, The Good Youth;122;127;126.5;127;20.88;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Music%20Kit%20%7C%20Blitz%20Kids%2C%20The%20Good%20Youth
45370;USP-S | Cortex (Field-Tested);12.3;12.44;12.34;12.44;2.25;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Cortex%20%28Field-Tested%29
39495;StatTrak™ SG 553 | Aerial (Field-Tested);1.2;1.38;1.37;1.38;0.21;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SG%20553%20%7C%20Aerial%20%28Field-Tested%29
871581;StatTrak™ MAG-7 | BI83 Spectrum (Field-Tested);8.2;8.94;8.93;8.94;1.57;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MAG-7%20%7C%20BI83%20Spectrum%20%28Field-Tested%29
857564;Desert Eagle | Trigger Discipline (Field-Tested);3.2;3.23;3.22;3.23;0.57;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Trigger%20Discipline%20%28Field-Tested%29
857525;Nova | Windblown (Factory New);2.1;2.24;2.23;2.24;0.36;https://steamcommunity.com/market/listings/730/Nova%20%7C%20Windblown%20%28Factory%20New%29
835470;Cmdr. Mae 'Dead Cold' Jamison | SWAT;29.1;30.29;30.19;30.29;5.72;https://steamcommunity.com/market/listings/730/Cmdr.%20Mae%20%27Dead%20Cold%27%20Jamison%20%7C%20SWAT
41006;Sticker | Unicorn (Holo);26.9;27;26.9;27;4.64;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Unicorn%20%28Holo%29
38726;StatTrak™ Glock-18 | Off World (Minimal Wear);3.3;3.86;3.85;3.86;0.59;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Glock-18%20%7C%20Off%20World%20%28Minimal%20Wear%29
869878;2021 Community Sticker Capsule;6.1;6.13;6.12;6.13;1.05;https://steamcommunity.com/market/listings/730/2021%20Community%20Sticker%20Capsule
35626;MP9 | Airlock (Battle-Scarred);8.3;9.87;9.86;9.87;1.85;https://steamcommunity.com/market/listings/730/MP9%20%7C%20Airlock%20%28Battle-Scarred%29
35434;MAC-10 | Rangeen (Factory New);2.4;2.86;2.85;2.86;0.46;https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Rangeen%20%28Factory%20New%29
772902;Souvenir PP-Bizon | Carbon Fiber (Factory New);3.3;3.9;3.89;3.9;0.59;https://steamcommunity.com/market/listings/730/Souvenir%20PP-Bizon%20%7C%20Carbon%20Fiber%20%28Factory%20New%29
43437;★ StatTrak™ Butterfly Knife | Ultraviolet (Field-Tested);4450;4555;4554.5;4555;1660.63;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Butterfly%20Knife%20%7C%20Ultraviolet%20%28Field-Tested%29
33907;AK-47 | Frontside Misty (Minimal Wear);131;131.5;131;131.5;23;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Frontside%20Misty%20%28Minimal%20Wear%29
42488;★ Bowie Knife | Fade (Factory New);1860;1928.88;1928.38;1928.88;380.85;https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Fade%20%28Factory%20New%29
39024;StatTrak™ MP7 | Impire (Field-Tested);16.7;18.61;18.51;18.61;3.12;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MP7%20%7C%20Impire%20%28Field-Tested%29
38832;StatTrak™ M4A1-S | Hyper Beast (Well-Worn);200;217.12;216.62;217.12;36.07;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Hyper%20Beast%20%28Well-Worn%29
38395;StatTrak™ CZ75-Auto | Yellow Jacket (Minimal Wear);68;70.99;70.89;70.99;12.73;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20Yellow%20Jacket%20%28Minimal%20Wear%29
38034;Souvenir Sawed-Off | Rust Coat (Minimal Wear);7.2;7.87;7.86;7.87;1.42;https://steamcommunity.com/market/listings/730/Souvenir%20Sawed-Off%20%7C%20Rust%20Coat%20%28Minimal%20Wear%29
36010;P250 | Crimson Kimono (Minimal Wear);109;117.6;117.1;117.6;27.28;https://steamcommunity.com/market/listings/730/P250%20%7C%20Crimson%20Kimono%20%28Minimal%20Wear%29
35763;Negev | Loudmouth (Minimal Wear);22;24.61;24.51;24.61;4;https://steamcommunity.com/market/listings/730/Negev%20%7C%20Loudmouth%20%28Minimal%20Wear%29
36064;P250 | Red Rock (Minimal Wear);54;58.11;58.01;58.11;9.34;https://steamcommunity.com/market/listings/730/P250%20%7C%20Red%20Rock%20%28Minimal%20Wear%29
35968;P2000 | Red FragCam (Field-Tested);5;5.94;5.93;5.94;0.85;https://steamcommunity.com/market/listings/730/P2000%20%7C%20Red%20FragCam%20%28Field-Tested%29
38809;StatTrak™ M4A1-S | Decimator (Battle-Scarred);110;116.97;116.47;116.97;18.91;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Decimator%20%28Battle-Scarred%29
34399;Desert Eagle | Conspiracy (Factory New);41.9;43.84;43.74;43.84;7.25;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Conspiracy%20%28Factory%20New%29
35148;M249 | Shipping Forecast (Minimal Wear);70;74.56;74.46;74.56;13.29;https://steamcommunity.com/market/listings/730/M249%20%7C%20Shipping%20Forecast%20%28Minimal%20Wear%29
779268;Negev | Prototype (Factory New);1.4;1.56;1.55;1.56;0.25;https://steamcommunity.com/market/listings/730/Negev%20%7C%20Prototype%20%28Factory%20New%29
35144;M249 | Nebula Crusader (Well-Worn);6.4;7.04;7.03;7.04;1.07;https://steamcommunity.com/market/listings/730/M249%20%7C%20Nebula%20Crusader%20%28Well-Worn%29
34823;G3SG1 | Demeter (Field-Tested);26.2;29.06;28.96;29.06;4.52;https://steamcommunity.com/market/listings/730/G3SG1%20%7C%20Demeter%20%28Field-Tested%29
34767;Five-SeveN | Nightshade (Minimal Wear);9.2;9.66;9.65;9.66;1.84;https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Nightshade%20%28Minimal%20Wear%29
43091;★ M9 Bayonet | Doppler (Factory New);4600;4674;4673.5;4674;848.63;https://steamcommunity.com/market/listings/730/%E2%98%85%20M9%20Bayonet%20%7C%20Doppler%20%28Factory%20New%29
42720;★ Flip Knife | Doppler (Factory New);1970;2009;2008.5;2009;360.61;https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Doppler%20%28Factory%20New%29
34281;CZ75-Auto | Crimson Web (Battle-Scarred);4.1;5.64;5.63;5.64;0.81;https://steamcommunity.com/market/listings/730/CZ75-Auto%20%7C%20Crimson%20Web%20%28Battle-Scarred%29
34278;CZ75-Auto | Army Sheen (Minimal Wear);5.9;7.15;7.14;7.15;1.05;https://steamcommunity.com/market/listings/730/CZ75-Auto%20%7C%20Army%20Sheen%20%28Minimal%20Wear%29
905912;Music Kit | Perfect World, 花脸 Hua Lian (Painted Face);20.4;20.8;20.7;20.8;3.51;https://steamcommunity.com/market/listings/730/Music%20Kit%20%7C%20Perfect%20World%2C%20%E8%8A%B1%E8%84%B8%20Hua%20Lian%20%28Painted%20Face%29
38524;StatTrak™ FAMAS | Pulse (Factory New);71;73.44;73.34;73.44;13.65;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20FAMAS%20%7C%20Pulse%20%28Factory%20New%29
887018;StatTrak™ Sawed-Off | Spirit Board (Factory New);4.4;5.09;5.08;5.09;0.88;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Sawed-Off%20%7C%20Spirit%20Board%20%28Factory%20New%29
45248;AWP | Mortis (Minimal Wear);17.5;17;17.4;17.5;3.15;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Mortis%20%28Minimal%20Wear%29
777223;Halo Capsule;6;6.31;6.3;6.31;1.15;https://steamcommunity.com/market/listings/730/Halo%20Capsule
33811;M4A4 | Evil Daimyo (Field-Tested);10;10.8;10.7;10.8;1.85;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Evil%20Daimyo%20%28Field-Tested%29
871238;SSG 08 | Spring Twilly (Minimal Wear);2.6;2.92;2.91;2.92;0.49;https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Spring%20Twilly%20%28Minimal%20Wear%29
33886;AK-47 | Elite Build (Field-Tested);7.3;7.29;7.29;7.3;1.4;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Elite%20Build%20%28Field-Tested%29
45426;StatTrak™ UMP-45 | Arctic Wolf (Minimal Wear);6.8;7.49;7.48;7.49;1.21;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20UMP-45%20%7C%20Arctic%20Wolf%20%28Minimal%20Wear%29
779211;AWP | Capillary (Field-Tested);1.2;1.22;1.21;1.22;0.2;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Capillary%20%28Field-Tested%29
911675;Sticker | NQZ (Holo) | Rio 2022;60;80;79.9;80;12.08;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20NQZ%20%28Holo%29%20%7C%20Rio%202022
43141;★ M9 Bayonet | Ultraviolet (Well-Worn);2260;2448.5;2448;2448.5;457.38;https://steamcommunity.com/market/listings/730/%E2%98%85%20M9%20Bayonet%20%7C%20Ultraviolet%20%28Well-Worn%29
762119;Glock-18 | Nuclear Garden (Minimal Wear);35.8;37.4;37.3;37.4;6.92;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Nuclear%20Garden%20%28Minimal%20Wear%29
35781;Negev | Terrain (Factory New);2.3;2.73;2.72;2.73;0.4;https://steamcommunity.com/market/listings/730/Negev%20%7C%20Terrain%20%28Factory%20New%29
35046;Glock-18 | Reactor (Factory New);56;55.59;55.9;56;9.81;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Reactor%20%28Factory%20New%29
36107;P250 | Wingshot (Minimal Wear);10.5;11.64;11.54;11.64;1.93;https://steamcommunity.com/market/listings/730/P250%20%7C%20Wingshot%20%28Minimal%20Wear%29
871805;Aspirant | Gendarmerie Nationale;9.6;9.74;9.73;9.74;1.86;https://steamcommunity.com/market/listings/730/Aspirant%20%7C%20Gendarmerie%20Nationale
33824;MAC-10 | Silver (Factory New);1.3;1.42;1.41;1.42;0.23;https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Silver%20%28Factory%20New%29
911560;Sticker | GamerLegion (Gold) | Rio 2022;43.1;60.9;60.8;60.9;8.74;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20GamerLegion%20%28Gold%29%20%7C%20Rio%202022
888027;Sticker | T Rush (Holo);13.4;13.84;13.74;13.84;2.26;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20T%20Rush%20%28Holo%29
774712;Lt. Commander Ricksaw | NSWC SEAL;37.4;39.06;38.96;39.06;6.8;https://steamcommunity.com/market/listings/730/Lt.%20Commander%20Ricksaw%20%7C%20NSWC%20SEAL
886684;StatTrak™ P2000 | Lifted Spirits (Battle-Scarred);1;1.47;1.46;1.47;0.24;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P2000%20%7C%20Lifted%20Spirits%20%28Battle-Scarred%29
871772;AK-47 | Green Laminate (Minimal Wear);44.9;45.88;45.78;45.88;8.6;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Green%20Laminate%20%28Minimal%20Wear%29
835816;SG 553 | Hypnotic (Factory New);160;160;159.5;160;28.19;https://steamcommunity.com/market/listings/730/SG%20553%20%7C%20Hypnotic%20%28Factory%20New%29
45323;StatTrak™ Negev | Lionfish (Factory New);14.6;14.99;14.89;14.99;2.42;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Negev%20%7C%20Lionfish%20%28Factory%20New%29
34085;AWP | Elite Build (Minimal Wear);84;88.8;88.7;88.8;14.18;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Elite%20Build%20%28Minimal%20Wear%29
781614;MAG-7 | Monster Call (Field-Tested);3.5;3.62;3.61;3.62;0.57;https://steamcommunity.com/market/listings/730/MAG-7%20%7C%20Monster%20Call%20%28Field-Tested%29
38414;StatTrak™ Desert Eagle | Crimson Web (Field-Tested);63;64.99;64.89;64.99;11.07;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Crimson%20Web%20%28Field-Tested%29
35286;M4A4 | Evil Daimyo (Factory New);27.1;27.6;27.5;27.6;4.92;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Evil%20Daimyo%20%28Factory%20New%29
888031;Sticker | Phoenix Balaclava Co. (Holo);11.2;11.58;11.48;11.58;2.14;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Phoenix%20Balaclava%20Co.%20%28Holo%29
35336;M4A4 | Tornado (Factory New);180;330;329.5;330;54.1;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Tornado%20%28Factory%20New%29
35736;Name Tag;12.6;13;0;13;2.21;https://steamcommunity.com/market/listings/730/Name%20Tag
857561;StatTrak™ P250 | Cyber Shell (Field-Tested);3;3.08;3.07;3.08;0.54;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Cyber%20Shell%20%28Field-Tested%29
877120;Stockholm 2021 Dust II Souvenir Package;32.2;38.94;38.84;38.94;6.15;https://steamcommunity.com/market/listings/730/Stockholm%202021%20Dust%20II%20Souvenir%20Package
900577;StatTrak™ M249 | Downtown (Factory New);40.1;39.98;40;40.1;7.61;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M249%20%7C%20Downtown%20%28Factory%20New%29
38704;StatTrak™ Glock-18 | Bunsen Burner (Factory New);25.8;28.8;28.7;28.8;4.71;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Glock-18%20%7C%20Bunsen%20Burner%20%28Factory%20New%29
40931;Sticker | Team Kinguin | Cologne 2015;10.1;10.67;10.57;10.67;1.78;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Team%20Kinguin%20%7C%20Cologne%202015
45286;P2000 | Urban Hazard (Factory New);1.2;1.25;1.24;1.25;0.23;https://steamcommunity.com/market/listings/730/P2000%20%7C%20Urban%20Hazard%20%28Factory%20New%29
36596;Sawed-Off | Bamboo Shadow (Minimal Wear);15.1;17.07;16.97;17.07;2.65;https://steamcommunity.com/market/listings/730/Sawed-Off%20%7C%20Bamboo%20Shadow%20%28Minimal%20Wear%29
781699;StatTrak™ Tec-9 | Brother (Factory New);21.8;22.77;22.67;22.77;4.1;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Tec-9%20%7C%20Brother%20%28Factory%20New%29
38736;StatTrak™ Glock-18 | Wasteland Rebel (Battle-Scarred);62;76.78;76.68;76.78;12.66;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Glock-18%20%7C%20Wasteland%20Rebel%20%28Battle-Scarred%29
781564;M4A4 | Tooth Fairy (Field-Tested);23;24;23.9;24;4.27;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Tooth%20Fairy%20%28Field-Tested%29
36453;SG 553 | Bulldozer (Factory New);490;518.91;518.41;518.91;108.13;https://steamcommunity.com/market/listings/730/SG%20553%20%7C%20Bulldozer%20%28Factory%20New%29
34434;Desert Eagle | Kumicho Dragon (Well-Worn);66;79.89;79.79;79.89;12.85;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Kumicho%20Dragon%20%28Well-Worn%29
34348;CZ75-Auto | Twist (Battle-Scarred);4.5;4.89;4.88;4.89;0.93;https://steamcommunity.com/market/listings/730/CZ75-Auto%20%7C%20Twist%20%28Battle-Scarred%29
887015;Dual Berettas | Melondrama (Minimal Wear);27;27.49;27.39;27.49;4.87;https://steamcommunity.com/market/listings/730/Dual%20Berettas%20%7C%20Melondrama%20%28Minimal%20Wear%29
36272;PP-Bizon | Judgement of Anubis (Field-Tested);30;31.4;31.3;31.4;5.09;https://steamcommunity.com/market/listings/730/PP-Bizon%20%7C%20Judgement%20of%20Anubis%20%28Field-Tested%29
871155;CZ75-Auto | Midnight Palm (Field-Tested);3.7;4.25;4.24;4.25;0.7;https://steamcommunity.com/market/listings/730/CZ75-Auto%20%7C%20Midnight%20Palm%20%28Field-Tested%29
835747;★ Moto Gloves | Blood Pressure (Field-Tested);1070;1099;1098.5;1099;183.82;https://steamcommunity.com/market/listings/730/%E2%98%85%20Moto%20Gloves%20%7C%20Blood%20Pressure%20%28Field-Tested%29
39722;StatTrak™ USP-S | Blueprint (Minimal Wear);156;165;164.5;165;29.73;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20USP-S%20%7C%20Blueprint%20%28Minimal%20Wear%29
38690;StatTrak™ Galil AR | Stone Cold (Factory New);85;90;89.9;90;14.5;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Galil%20AR%20%7C%20Stone%20Cold%20%28Factory%20New%29
43389;★ StatTrak™ Butterfly Knife;8900;9250;9249.5;9250;1354.02;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Butterfly%20Knife
900502;SG 553 | Dragon Tech (Minimal Wear);13.1;13.79;13.69;13.79;2.31;https://steamcommunity.com/market/listings/730/SG%20553%20%7C%20Dragon%20Tech%20%28Minimal%20Wear%29
894166;Antwerp 2022 Legends Autograph Capsule;1.9;1.9;1.89;1.9;0.32;https://steamcommunity.com/market/listings/730/Antwerp%202022%20Legends%20Autograph%20Capsule
871909;★ Butterfly Knife | Lore (Minimal Wear);22700;23999;23998.5;23999;3499;https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Lore%20%28Minimal%20Wear%29
835938;★ Sport Gloves | Big Game (Field-Tested);2230;2310;2309.5;2310;421.18;https://steamcommunity.com/market/listings/730/%E2%98%85%20Sport%20Gloves%20%7C%20Big%20Game%20%28Field-Tested%29
776951;★ StatTrak™ Survival Knife;1240;1290;1289.5;1290;241.56;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Survival%20Knife
769659;★ StatTrak™ Stiletto Knife | Damascus Steel (Factory New);1780;1887;1886.5;1887;313.29;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Stiletto%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29
769514;★ Stiletto Knife | Damascus Steel (Minimal Wear);1590;1662;1661.5;1662;269.35;https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29
43128;★ M9 Bayonet | Slaughter (Factory New);5910;6240;6119.53;6120.03;874.79;https://steamcommunity.com/market/listings/730/%E2%98%85%20M9%20Bayonet%20%7C%20Slaughter%20%28Factory%20New%29
43045;★ Karambit | Ultraviolet (Field-Tested);3460;3580;3579.5;3580;603.91;https://steamcommunity.com/market/listings/730/%E2%98%85%20Karambit%20%7C%20Ultraviolet%20%28Field-Tested%29
42722;★ Flip Knife | Fade (Factory New);3700;3800;3799.5;3800;668.86;https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Fade%20%28Factory%20New%29
42349;★ Bayonet;3560;3598.5;3598;3598.5;604.02;https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet
878974;Sticker | device (Holo) | Stockholm 2021;13.6;13.89;13.79;13.89;2.37;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20device%20%28Holo%29%20%7C%20Stockholm%202021
871115;M4A4 | The Coalition (Factory New);2550;2694.5;2694;2694.5;430.62;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20The%20Coalition%20%28Factory%20New%29
776796;★ Nomad Knife | Urban Masked (Field-Tested);909;955;954.5;955;174.52;https://steamcommunity.com/market/listings/730/%E2%98%85%20Nomad%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29
43841;★ StatTrak™ M9 Bayonet | Ultraviolet (Field-Tested);2380;2570;2569.5;2570;499;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Ultraviolet%20%28Field-Tested%29
43102;★ M9 Bayonet | Freehand (Minimal Wear);3120;3245;3244.5;3245;657.59;https://steamcommunity.com/market/listings/730/%E2%98%85%20M9%20Bayonet%20%7C%20Freehand%20%28Minimal%20Wear%29
43074;★ M9 Bayonet | Bright Water (Field-Tested);2930;3067;3066.5;3067;543.52;https://steamcommunity.com/market/listings/730/%E2%98%85%20M9%20Bayonet%20%7C%20Bright%20Water%20%28Field-Tested%29
43062;★ M9 Bayonet | Black Laminate (Well-Worn);4050;4198;4197.5;4198;713;https://steamcommunity.com/market/listings/730/%E2%98%85%20M9%20Bayonet%20%7C%20Black%20Laminate%20%28Well-Worn%29
42969;★ Karambit | Black Laminate (Minimal Wear);5110;5285;5284.5;5285;980.44;https://steamcommunity.com/market/listings/730/%E2%98%85%20Karambit%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29
42968;★ Karambit | Black Laminate (Field-Tested);4850;4980;4979.5;4980;920.59;https://steamcommunity.com/market/listings/730/%E2%98%85%20Karambit%20%7C%20Black%20Laminate%20%28Field-Tested%29
42594;★ Butterfly Knife | Urban Masked (Field-Tested);3400;3520;3519.5;3520;598.66;https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29
42566;★ Butterfly Knife | Night (Field-Tested);4230;4290;4289.5;4290;721;https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Night%20%28Field-Tested%29
42555;★ Butterfly Knife | Doppler (Factory New);8700;8790;8789.5;8790;1281.56;https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Doppler%20%28Factory%20New%29
42039;Tec-9 | Terrace (Minimal Wear);512;917;916.5;917;158.15;https://steamcommunity.com/market/listings/730/Tec-9%20%7C%20Terrace%20%28Minimal%20Wear%29
871838;★ Butterfly Knife | Black Laminate (Battle-Scarred);5810;6100;6099.5;6100;889.37;https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Black%20Laminate%20%28Battle-Scarred%29
